ID,name,category,main_category,currency,deadline,goal,launched,state,country,usd_goal_real,target
1702432573.0,Bermuda - Visual novel,Video Games,Games,AUD,2014-06-28,2000.0,2014-05-29 22:34:15,successful,AU,1870.38,1.0
147694254.0,Weald at The Finborough Theatre,Plays,Theater,GBP,2016-02-02,500.0,2016-01-12 12:29:44,successful,GB,727.64,1.0
2129398034.0,"201 Dance Company's ""Smother"": Help us get to Edinburgh!",Performances,Dance,GBP,2015-06-27,2600.0,2015-05-28 09:08:30,successful,GB,4062.18,1.0
1094774768.0,The Clowns - A Rock Opera,Theater,Theater,USD,2013-01-03,2250.0,2012-12-11 00:41:57,successful,US,2250.0,1.0
1659459199.0,A home for Madame Bling!,Art,Art,USD,2015-03-19,34500.0,2015-02-14 09:04:39,failed,US,34500.0,0.0
166420084.0,Granite Mountain Brewing,Food,Food,USD,2012-04-02,15000.0,2012-03-03 18:36:51,successful,US,15000.0,1.0
1454372387.0,Harold & Kumar Meet Cheech & Chong: Get Ready to Grow Up,Comedy,Film & Video,USD,2016-12-27,34500.0,2016-10-28 22:37:10,failed,US,34500.0,0.0
359326352.0,The Prosecutors - A Documentary Film,Documentary,Film & Video,USD,2014-05-31,20000.0,2014-04-22 23:41:05,successful,US,20000.0,1.0
1095926297.0,LOVEHATETHING takes the world fund!,Rock,Music,USD,2012-04-04,5000.0,2012-03-05 16:12:00,failed,US,5000.0,0.0
873192395.0,"Now What?, an original Dramedy Webseries",Webseries,Film & Video,USD,2012-08-16,5000.0,2012-07-17 20:34:46,failed,US,5000.0,0.0
2123583236.0,Palmers' Progress: A Father & Son Packraft Alaska,Documentary,Film & Video,USD,2016-05-07,8750.0,2016-04-01 21:35:41,failed,US,8750.0,0.0
1515685800.0,Andrew Norman - Play,Classical Music,Music,USD,2013-07-01,8000.0,2013-06-14 00:57:52,successful,US,8000.0,1.0
2027120366.0,FFXIV Soul Crystals,Crafts,Crafts,USD,2016-01-28,500.0,2015-12-29 08:15:40,successful,US,500.0,1.0
1317911237.0,Greater Alexander - Debut Full Length Album: Positive Love,Indie Rock,Music,USD,2012-12-01,5000.0,2012-10-31 22:45:59,successful,US,5000.0,1.0
862464069.0,Elegant egg cup project,Product Design,Design,GBP,2014-06-19,10000.0,2014-05-15 00:39:48,failed,GB,17038.39,0.0
1951926747.0,part number generator for businesses,Software,Technology,AUD,2015-11-02,20000.0,2015-10-13 00:25:28,failed,AU,14290.82,0.0
2051798790.0,Big Adventures in a Small Town (Webseries),Webseries,Film & Video,USD,2014-10-01,6500.0,2014-09-01 04:57:16,failed,US,6500.0,0.0
1130732949.0,theSummit: Nerdcore Concert and Mixer,Music,Music,USD,2012-07-09,5000.0,2012-06-18 23:48:15,successful,US,5000.0,1.0
1173124913.0,Apex Rising - Popcorn fantasy with a hard-magic system,Fiction,Publishing,USD,2014-06-03,500.0,2014-05-19 14:49:55,successful,US,500.0,1.0
137078217.0,Kompas Pivo Tap Room- Building a beer culture in Belgrade,Drinks,Food,USD,2016-04-06,15000.0,2016-03-07 23:27:50,failed,US,15000.0,0.0
1185526517.0,Forever Mountain Full-Length Album,Music,Music,USD,2012-07-12,750.0,2012-06-12 04:51:24,successful,US,750.0,1.0
1888673893.0,The PHAT Couple,Film & Video,Film & Video,USD,2014-09-25,34500.0,2014-08-26 00:06:20,failed,US,34500.0,0.0
83020572.0,Ben & Oz (Ben gets glasses),Children's Books,Publishing,USD,2013-09-19,6500.0,2013-08-20 21:00:14,failed,US,6500.0,0.0
291001031.0,Smoked: A Narrative Short by Quinnipiac Film Students,Shorts,Film & Video,USD,2014-01-25,2000.0,2013-12-26 19:21:30,successful,US,2000.0,1.0
596601121.0,StateMint Consignment,Fashion,Fashion,USD,2014-03-04,2500.0,2014-02-25 19:57:08,failed,US,2500.0,0.0
336728790.0,In Two Minds: Irish singing collaboration w/Len Graham,World Music,Music,USD,2012-04-02,4000.0,2012-03-06 20:24:49,successful,US,4000.0,1.0
216853092.0,KIDPRENEURS LIVE! The Show for Young Entrepreneurs to show their Biz,Documentary,Film & Video,USD,2010-10-16,10000.0,2010-09-14 15:40:24,successful,US,10000.0,1.0
1012591547.0,QC Connection Fantasy Football Podcast,Audio,Journalism,AUD,2016-01-30,550.0,2015-12-31 12:21:12,failed,AU,395.37,0.0
1871456643.0,Clockwork Bird Casting Project,Sculpture,Art,USD,2014-07-07,400.0,2014-06-17 22:31:38,failed,US,400.0,0.0
957964249.0,Mamma Bianco's Pasta Sauce In Stores Now- We Need Your Help!,Food,Food,USD,2014-09-19,10000.0,2014-07-21 20:29:32,failed,US,10000.0,0.0
1763345547.0,Call Me Ishmael - This phone helps you discover great books.,Publishing,Publishing,USD,2015-12-04,10000.0,2015-11-03 13:49:09,successful,US,10000.0,1.0
339567398.0,Online Japanese Woodworking Courses,Documentary,Film & Video,AUD,2017-12-10,10000.0,2017-11-10 04:15:07,successful,AU,7675.19,1.0
1375035036.0,Jon Courtenay. Live On Stage. The DVD.,Comedy,Film & Video,GBP,2014-07-18,8000.0,2014-06-18 12:14:15,failed,GB,13669.37,0.0
1357287916.0,Lounge micro-speaker dock,Product Design,Design,USD,2013-01-14,34500.0,2012-12-15 02:36:44,failed,US,34500.0,0.0
1775045851.0,The worlds greatest story retold live.,Music,Music,USD,2013-08-14,34500.0,2013-07-15 23:52:29,failed,US,34500.0,0.0
377513898.0,Fridge Barista - cold brew coffee maker,Product Design,Design,USD,2014-11-26,8300.0,2014-10-20 22:21:59,failed,US,8300.0,0.0
614275906.0,"Around The Board, A Board Game Cafe",Games,Games,USD,2015-03-16,8500.0,2015-02-11 03:31:43,failed,US,8500.0,0.0
483438011.0,"'EXPOSE' ""STOP CHILDHOOD CANCER""",Experimental,Film & Video,USD,2015-04-27,10000.0,2015-02-26 21:52:52,failed,US,10000.0,0.0
640404370.0,Laying Lincoln Down : Volume 1,Graphic Novels,Comics,USD,2014-08-18,3000.0,2014-06-19 08:06:11,successful,US,3000.0,1.0
1269370376.0,VOODOO QUEEN: a novel of Marie Laveau,Fiction,Publishing,USD,2014-11-01,4500.0,2014-10-01 07:19:18,failed,US,4500.0,0.0
1520821802.0,Rotten Apples- A party game that brings out your rotten core,Tabletop Games,Games,USD,2013-08-29,34500.0,2013-07-30 21:27:40,failed,US,34500.0,0.0
2005570712.0,Visualize Pi Perspective,Public Art,Art,USD,2015-04-03,5200.0,2015-03-10 15:01:00,successful,US,5200.0,1.0
1069033545.0,Wheelchair Gazebo Swing,Interactive Design,Design,USD,2014-08-18,31500.0,2014-07-19 23:15:13,failed,US,31500.0,0.0
90968582.0,A LONELY WOMAN MOVIE PROJECT,Narrative Film,Film & Video,USD,2013-08-07,10000.0,2013-07-08 18:04:29,failed,US,10000.0,0.0
49025805.0,The Racer's New Album w/ Producer Dan Hannon,Indie Rock,Music,USD,2014-09-03,25000.0,2014-08-04 18:40:25,successful,US,25000.0,1.0
2142459919.0,.CoMiC.DiPpEd.,Fashion,Fashion,USD,2013-03-26,7500.0,2013-03-19 02:54:09,failed,US,7500.0,0.0
1867745186.0,Gurus Premium Cork Yoga Mats - Never Slip,Product Design,Design,USD,2015-05-22,20000.0,2015-04-22 19:01:35,successful,US,20000.0,1.0
340096346.0,Throwigames Simple Roleplaying System - All in One Guide,Tabletop Games,Games,USD,2013-12-19,1500.0,2013-11-19 19:57:22,successful,US,1500.0,1.0
1134348896.0,"Unbound: Art, Fiction, & Poetry Anthology Print Issue",Publishing,Publishing,USD,2012-06-05,1000.0,2012-05-11 01:32:45,successful,US,1000.0,1.0
1785977948.0,5 Truths About Women in Leadership,Nonfiction,Publishing,USD,2014-11-07,3000.0,2014-09-27 15:08:50,successful,US,3000.0,1.0
393388608.0,Drunken Film Fest 2016,Film & Video,Film & Video,GBP,2016-04-27,1500.0,2016-03-28 23:53:02,successful,"N,0""",2192.18,1.0
64667976.0,The Sonora Voice - Newspaper Print and Online,Nonfiction,Publishing,USD,2014-11-06,5000.0,2014-10-27 16:58:32,failed,US,5000.0,0.0
832498945.0,Anthony T- Entrego mi Corazon,World Music,Music,USD,2014-02-01,4000.0,2014-01-17 00:24:48,failed,US,4000.0,0.0
27015220.0,Moku,Product Design,Design,USD,2014-11-03,3200.0,2014-10-03 02:37:38,failed,US,3200.0,0.0
1209565950.0,Pacific Timbre Music Symposium -  A Meeting of Music Minds!,Music,Music,USD,2013-04-20,34500.0,2013-03-21 17:57:02,failed,US,34500.0,0.0
66056346.0,De|Maison Streetwear,Apparel,Fashion,USD,2016-07-26,5000.0,2016-05-27 12:19:18,failed,US,5000.0,0.0
754495045.0,Want ice cold drink? Check out the Arcticix Beverage Cooler.,Product Design,Design,USD,2017-10-30,12000.0,2017-09-30 17:30:18,failed,US,12000.0,0.0
1350501141.0,The Bubba Factor,Documentary,Film & Video,USD,2013-12-10,4500.0,2013-11-10 17:38:36,failed,US,4500.0,0.0
1303515151.0,Castle Crashers Necromancer Figurine,Product Design,Design,USD,2012-07-21,5000.0,2012-06-21 20:49:14,successful,US,5000.0,1.0
163830817.0,Alice in Wonderland - Edinburgh Fringe,Festivals,Theater,GBP,2015-02-28,2000.0,2015-01-21 10:44:58,failed,GB,3036.84,0.0
823706291.0,The Story of Dao -- raise awareness for elephants thru film,Documentary,Film & Video,USD,2011-05-12,20000.0,2011-04-01 22:17:32,successful,US,20000.0,1.0
1644736470.0,The Artist Circle,Photo,Journalism,USD,2015-11-12,1000.0,2015-10-13 03:22:18,failed,US,1000.0,0.0
791903849.0,"Panic, Baby",Shorts,Film & Video,USD,2014-08-26,2200.0,2014-08-01 19:21:45,failed,US,2200.0,0.0
1398160259.0,Tordu Vol - A Twisted Tale of Flight,Performance Art,Art,USD,2011-07-01,1500.0,2011-06-01 19:00:29,successful,US,1500.0,1.0
1300727568.0,Fun Sunday School T-Shirt For All Ages!,Apparel,Fashion,USD,2016-01-01,10000.0,2015-12-02 18:45:17,failed,US,10000.0,0.0
1727580634.0,"One Flaming Arrow: Indigenous Art, Music, & Film Festival",Mixed Media,Art,USD,2015-05-13,11000.0,2015-04-13 18:30:42,successful,US,11000.0,1.0
958662967.0,CHEFF Music // Help fund Project!,Electronic Music,Music,USD,2013-06-11,2000.0,2013-05-12 23:00:05,failed,US,2000.0,0.0
1381138356.0,Hammerdown Festival,Rock,Music,GBP,2016-03-20,500.0,2016-02-20 12:14:51,failed,GB,706.5,0.0
984306504.0,Poof It Hair Tool: Your Curls. Your Way.,Accessories,Fashion,USD,2016-03-16,16320.0,2016-02-15 07:01:26,successful,US,16320.0,1.0
785611441.0,BaZaDa Games Introduces: Fishin' Holes,Tabletop Games,Games,USD,2013-03-28,4500.0,2013-02-26 06:25:58,successful,US,4500.0,1.0
1315778180.0,The Architecture Lobby Newsletter,Public Art,Art,USD,2015-03-20,1600.0,2015-02-18 17:42:08,successful,US,1600.0,1.0
103970282.0,A World of Dew - A Samurai Noir Role-Playing Game,Tabletop Games,Games,USD,2014-06-09,2000.0,2014-05-13 21:06:15,successful,US,2000.0,1.0
898132486.0,Starfall Nova Tactics; Free-2-Play Multiplayer Strategy Game,Video Games,Games,USD,2011-09-15,30000.0,2011-08-16 08:28:48,failed,US,30000.0,0.0
1393602443.0,Denali Wilderness Artist-I am ready,Painting,Art,USD,2011-07-18,2000.0,2011-06-13 22:14:45,failed,US,2000.0,0.0
870415170.0,KNÖRR: The World's Most Versatile Personal Travel Backpack,Accessories,Fashion,USD,2017-11-26,5000.0,2017-11-01 01:19:38,successful,US,5000.0,1.0
807756172.0,Spontaneous Human Combustion,Narrative Film,Film & Video,USD,2010-07-16,3300.0,2010-06-01 00:40:53,failed,US,3300.0,0.0
1923220523.0,The potion of Uncontrollable Reactions - a Fantasy RPG tool,Tabletop Games,Games,EUR,2017-12-20,1000.0,2017-12-05 18:06:32,successful,IT,1185.3,1.0
34772483.0,EcoQube Air - The World's First Desktop Greenhouse,Hardware,Technology,USD,2016-06-03,25000.0,2016-04-04 15:35:15,successful,US,25000.0,1.0
1656736114.0,"""ONE""",Apps,Technology,USD,2016-02-25,10000.0,2016-01-26 17:37:04,failed,US,10000.0,0.0
903141478.0,The Festival of Legends,Theater,Theater,USD,2012-03-24,2500.0,2012-01-31 00:10:52,successful,US,2500.0,1.0
1410210380.0,"The Barefoot Movement ""Figures of the Year""",Music,Music,USD,2013-03-30,12000.0,2013-02-28 23:38:14,successful,US,12000.0,1.0
652513261.0,"World Premiere of ""The Strange Attractor""",Theater,Theater,USD,2013-04-17,1500.0,2013-03-20 15:19:44,successful,US,1500.0,1.0
636040426.0,Snap & Shop: The Shopping Cart Snack Tray Attachment,Product Design,Design,USD,2015-06-04,30000.0,2015-05-05 23:36:01,successful,US,30000.0,1.0
1699813032.0,"Premiere of the Cantata ""The Sounding of the Seven Trumpets""",Classical Music,Music,USD,2013-03-25,500.0,2013-02-23 18:45:06,successful,US,500.0,1.0
224802287.0,Hound: A Celtic Myth set in Ancient Ireland,Comics,Comics,GBP,2014-05-01,22500.0,2014-04-01 18:18:39,successful,GB,34500.0,1.0
1493800664.0,SMART QUARTZ WALL CLOCK WITH CARBON DIAL,Product Design,Design,EUR,2015-11-13,900.0,2015-10-14 09:17:08,failed,DE,968.76,0.0
1713562981.0,Adventures of Gary,Animals,Photography,CAD,2014-09-04,25000.0,2014-08-05 06:54:05,failed,CA,22982.17,0.0
78804467.0,United We Sock,Performance Art,Art,USD,2012-06-11,800.0,2012-05-19 13:17:07,successful,US,800.0,1.0
1113983470.0,Make The Most,Games,Games,USD,2015-07-05,33000.0,2015-05-21 21:42:12,failed,US,33000.0,0.0
1082659232.0,Have Mic Will Travel - Podcast,Audio,Journalism,USD,2014-12-18,3000.0,2014-11-18 02:43:08,successful,US,3000.0,1.0
1380234331.0,Naturally Sweet Skin Care,Crafts,Crafts,USD,2014-11-14,1200.0,2014-11-07 18:09:23,failed,US,1200.0,0.0
336995699.0,ZPHELA: Men's Underwear & Loungewear Made in America,Apparel,Fashion,USD,2014-06-25,5000.0,2014-05-25 05:05:01,failed,US,5000.0,0.0
2016309182.0,Laugh at Me,Comics,Comics,USD,2012-06-16,2000.0,2012-05-10 03:36:35,failed,US,2000.0,0.0
1831238826.0,'Cornermen' - Smoke & Oakum Theatre return to the Fringe!,Plays,Theater,GBP,2015-07-12,1800.0,2015-06-12 14:47:45,successful,GB,2806.84,1.0
831719547.0,The Lightners Strike,Animation,Film & Video,USD,2011-06-22,15000.0,2011-05-08 14:13:30,failed,US,15000.0,0.0
555831066.0,Coins of Harmony - Six Collectable Pony Coins,Product Design,Design,USD,2013-02-02,5500.0,2013-01-03 03:36:57,failed,US,5500.0,0.0
919683643.0,Alice Practice's First Album - The Girls Without Faces,Rock,Music,USD,2011-12-02,2500.0,2011-10-28 18:04:14,failed,US,2500.0,0.0
897592801.0,"DAVID'S REDHAIRED DEATH by, Sherry Kramer",Theater,Theater,USD,2014-04-12,1200.0,2014-03-22 11:00:47,successful,US,1200.0,1.0
982496443.0,Lego Star Wars Lightup Lightsabers II,Product Design,Design,USD,2015-05-18,300.0,2015-05-08 18:01:36,successful,US,300.0,1.0
1455692563.0,Border Jump-Off Film Series||Radical Art Need Radical Boost!,Shorts,Film & Video,USD,2011-03-15,1000.0,2011-01-14 21:32:43,successful,US,1000.0,1.0
2057456383.0,Drunk & Disorderly,Playing Cards,Games,USD,2015-04-15,10000.0,2015-03-10 18:13:43,failed,US,10000.0,0.0
1002451969.0,GO FAR: The Christopher Rush Story (2),Documentary,Film & Video,USD,2012-02-13,5500.0,2012-01-21 05:51:28,successful,US,5500.0,1.0
863971151.0,Top Down PC Game,Video Games,Games,GBP,2015-02-19,2000.0,2015-01-20 20:58:09,failed,GB,3075.13,0.0
1700833171.0,Acting Criminal Feature Length Film,Narrative Film,Film & Video,USD,2012-07-01,25000.0,2012-06-01 05:48:52,failed,US,25000.0,0.0
462907614.0,Flying on a dime,Webseries,Film & Video,USD,2015-10-28,2000.0,2015-09-28 10:11:12,failed,US,2000.0,0.0
323138941.0,rAW STOrY ArT PrESENTS,Publishing,Publishing,USD,2016-09-09,5000.0,2016-08-10 16:05:42,failed,US,5000.0,0.0
1183974604.0,"original music album, merch and touring capital",Indie Rock,Music,USD,2017-11-14,1700.0,2017-10-15 21:09:40,failed,US,1700.0,0.0
1178267036.0,"Help get ""Martial Arts In the Time of Firearms"" pressed!",Music,Music,USD,2012-03-17,1100.0,2012-03-03 01:30:27,successful,US,1100.0,1.0
287044656.0,A zombie alien demons and other wordly psychotic book series,Fiction,Publishing,USD,2015-07-23,666.0,2015-07-08 18:43:04,failed,US,666.0,0.0
795481289.0,FairVideoWorld,Web,Technology,USD,2016-05-08,34500.0,2016-03-09 13:41:37,failed,US,34500.0,0.0
1947815153.0,Boise Backcountry Adventures,Publishing,Publishing,USD,2012-09-14,2000.0,2012-08-15 06:58:52,failed,US,2000.0,0.0
1880386424.0,"""Catharsis"" - A solo painting exhibition, August 2015 in NYC",Painting,Art,USD,2015-04-02,9000.0,2015-03-03 18:04:31,successful,US,9000.0,1.0
1748134071.0,Cooking in the Classroom: Applying the Australian Curriculum,Food,Food,AUD,2014-10-31,1.0,2014-10-01 02:15:06,successful,AU,0.88,1.0
414459206.0,The Artist,Journalism,Journalism,USD,2015-10-21,1000.0,2015-09-24 17:15:17,failed,US,1000.0,0.0
1936919630.0,30 Before 30: Traveling Under the Influence,Publishing,Publishing,USD,2012-06-14,10000.0,2012-05-15 23:05:38,successful,US,10000.0,1.0
1272656626.0,Hokori Apparel,Fashion,Fashion,CAD,2014-09-26,1000.0,2014-08-27 23:25:51,failed,CA,899.93,0.0
1503379036.0,Ready Check: Guild Smashers,Tabletop Games,Games,USD,2016-03-09,2500.0,2016-02-08 17:03:09,failed,US,2500.0,0.0
21663148.0,"Help Emily finish her first solo EP, benefitting R.A.C.E.S!",Pop,Music,USD,2016-09-21,3350.0,2016-08-22 05:09:51,successful,US,3350.0,1.0
142112634.0,"ORIGIN: Multi-Purpose Mount for iPads,Tablet,Cameras,GoPro",Gadgets,Technology,USD,2015-04-22,34500.0,2015-03-03 08:04:19,failed,US,34500.0,0.0
563514216.0,Send Les Rhinocéros to Europe!!,Music,Music,USD,2011-11-04,4000.0,2011-09-05 18:21:21,successful,US,4000.0,1.0
1049087979.0,Chartreuse: Transatlantic Tour: Music of the Now in Norway,Classical Music,Music,USD,2012-12-26,2000.0,2012-12-12 06:43:15,successful,US,2000.0,1.0
377924602.0,When I Was A PA: Stories From Former Production Assistants,Documentary,Film & Video,USD,2013-07-05,6800.0,2013-06-05 01:26:14,failed,US,6800.0,0.0
1325100694.0,Melinda's Bakery,Small Batch,Food,GBP,2016-01-03,3000.0,2015-12-04 23:42:52,failed,GB,4372.41,0.0
2000217878.0,"Scarffish, the Scarf with the Starfish",Accessories,Fashion,USD,2014-10-15,8000.0,2014-09-15 12:14:08,failed,US,8000.0,0.0
1477981995.0,Comedy Ghost Trek,Shorts,Film & Video,USD,2010-02-02,10000.0,2010-01-12 00:40:50,failed,US,10000.0,0.0
44517997.0,Dawn of the Anthropocene - Public Art Ice Sculpture,Public Art,Art,USD,2014-10-01,4500.0,2014-08-22 15:36:39,successful,US,4500.0,1.0
1569377119.0,Clash of the Vampires,Webseries,Film & Video,USD,2014-05-10,7500.0,2014-04-10 09:57:53,failed,US,7500.0,0.0
887929259.0,Time to open Witty and Droll BBQ,Food Trucks,Food,USD,2014-07-31,2500.0,2014-07-21 17:08:43,failed,US,2500.0,0.0
687657523.0,Solar Flare #3 by James Haick & Branko Jovanovic,Comic Books,Comics,USD,2015-09-09,2000.0,2015-08-10 03:16:34,successful,US,2000.0,1.0
580229180.0,Bean Pie:An American Icon,Documentary,Film & Video,USD,2011-09-26,15000.0,2011-08-26 16:48:02,failed,US,15000.0,0.0
646466840.0,ClampHero - Smartphone and tablet mount for travelling,Gadgets,Technology,EUR,2014-12-19,6000.0,2014-11-19 17:00:09,successful,IE,7367.39,1.0
1172122615.0,finland is comming,Art,Art,EUR,2017-10-31,1400.0,2017-10-01 19:07:05,successful,ES,1631.99,1.0
421825698.0,3D Printable Dubrovnik Style Chess Set,3D Printing,Technology,AUD,2017-12-10,300.0,2017-11-10 06:09:48,successful,AU,230.26,1.0
1240288534.0,HyGround - 3D Terrain Tiles,Tabletop Games,Games,USD,2014-09-13,34500.0,2014-08-11 17:01:28,failed,US,34500.0,0.0
1452184084.0,Bandits 500 Series,Fashion,Fashion,USD,2013-11-26,30000.0,2013-10-22 04:56:29,failed,US,30000.0,0.0
114502048.0,The way home ???,Shorts,Film & Video,USD,2012-09-18,25000.0,2012-07-20 05:29:45,failed,US,25000.0,0.0
1080185221.0,Incursion Dice Game,Tabletop Games,Games,USD,2016-05-22,6000.0,2016-04-12 19:42:47,failed,US,6000.0,0.0
337321953.0,CHNO espresso,Drinks,Food,AUD,2017-02-23,34500.0,2017-01-09 12:41:09,failed,AU,34500.0,0.0
782582672.0,Unsupersize Me! The Documentary,Documentary,Film & Video,USD,2013-07-14,575.0,2013-06-14 17:06:16,failed,US,575.0,0.0
805110846.0,Genrenauts: The Complete Season One Collection,Fiction,Publishing,USD,2016-06-08,5000.0,2016-05-09 18:04:13,successful,US,5000.0,1.0
1526648671.0,StartupsNY Newspaper,Periodicals,Publishing,USD,2013-03-03,15000.0,2013-01-23 00:40:18,failed,US,15000.0,0.0
1570218741.0,UNTITLED WEB SERIES ABOUT A SPACE TRAVELER...SEASON 2,Webseries,Film & Video,USD,2013-08-03,34500.0,2013-07-04 01:08:13,failed,US,34500.0,0.0
1188707384.0,Die Zombie Die,Graphic Novels,Comics,CAD,2015-08-22,11000.0,2015-06-23 03:20:16,failed,CA,8288.75,0.0
896063950.0,Art In Support Of The Wounded Troops,Painting,Art,USD,2010-07-22,1250.0,2010-04-23 17:42:56,failed,US,1250.0,0.0
182746878.0,Shonen King: The Adventure Continues,Webcomics,Comics,USD,2016-06-28,750.0,2016-05-24 04:00:28,successful,US,750.0,1.0
684361483.0,A Very Busy Man - The Film,Film & Video,Film & Video,USD,2013-08-01,3000.0,2013-06-24 03:52:11,successful,US,3000.0,1.0
2041338989.0,Niswan,Documentary,Film & Video,USD,2014-07-21,34500.0,2014-06-11 19:10:19,failed,US,34500.0,0.0
1382797020.0,True Widow Transcontinental Sweden/US Music Video,Music,Music,USD,2010-08-01,15000.0,2010-05-15 23:08:26,failed,US,15000.0,0.0
1632278157.0,Napa Valley Bitters Company - We Transform Cocktails!,Food,Food,USD,2013-06-22,9000.0,2013-05-20 22:08:42,successful,US,9000.0,1.0
441594796.0,Lew's Crew Productions Webseries,Webseries,Film & Video,USD,2011-11-12,100.0,2011-11-03 05:35:44,successful,US,100.0,1.0
1584190618.0,Nathan: Uganda Film Project,Shorts,Film & Video,USD,2012-08-04,3300.0,2012-06-20 20:43:01,failed,US,3300.0,0.0
704594778.0,"Debut EP from Paul Klason (Pop, Funk, Soul)",Pop,Music,EUR,2016-12-14,1.0,2016-11-04 17:46:56,successful,ES,1.04,1.0
1305569994.0,"Michale Graves First Solo Vinyl Limited Edition - ""DRIFTER""!",Rock,Music,USD,2015-03-08,5000.0,2015-02-26 00:53:40,successful,US,5000.0,1.0
2081685373.0,Trying Meditation,Film & Video,Film & Video,USD,2011-03-09,500.0,2011-02-23 03:36:19,successful,US,500.0,1.0
1257389910.0,We Are Superman,Documentary,Film & Video,USD,2012-04-06,2000.0,2012-03-06 03:58:05,successful,US,2000.0,1.0
1068739017.0,"Dr.Hans' first physical album, on vinyl + print and stickers",Music,Music,GBP,2013-05-02,2000.0,2013-04-02 12:02:47,failed,GB,3110.9,0.0
1957207514.0,Dying in Indian Country: A Father's Story,Nonfiction,Publishing,USD,2015-03-15,2200.0,2015-02-13 18:28:37,successful,US,2200.0,1.0
866249774.0,The Devils Triangle Project,Drama,Film & Video,USD,2014-08-24,34500.0,2014-07-25 02:49:38,failed,US,34500.0,0.0
1058798459.0,"Broadway Revealed, Behind the Theater Curtain",People,Photography,USD,2014-06-20,17000.0,2014-05-20 18:13:21,successful,US,17000.0,1.0
939335496.0,Children's Books With Magic and Color,Children's Books,Publishing,USD,2017-06-12,2000.0,2017-05-08 15:37:35,failed,US,2000.0,0.0
1070726515.0,Big Faces Republic Album #1 Performing & Touring Artists,Hip-Hop,Music,USD,2012-07-09,10000.0,2012-06-09 00:59:41,failed,US,10000.0,0.0
1766291908.0,Body of the Moon,Mixed Media,Art,USD,2011-10-15,1000.0,2011-09-15 16:28:35,successful,US,1000.0,1.0
1366957638.0,Blunt P.I. - Web Series,Film & Video,Film & Video,USD,2014-01-08,4000.0,2013-12-09 23:00:21,successful,US,4000.0,1.0
1518441136.0,Q-Tag: The World's Best Pet Tag - AnimalRescue.com,Gadgets,Technology,USD,2016-02-07,20000.0,2016-01-07 16:01:12,successful,US,20000.0,1.0
296093954.0,Pitch It! - Who's Got the Million Dollar Idea?,Tabletop Games,Games,USD,2012-03-31,10000.0,2012-02-16 02:34:29,failed,US,10000.0,0.0
406126754.0,Western Maryland Community Cider Press Initiative,Community Gardens,Food,USD,2014-08-26,1600.0,2014-08-01 20:13:12,failed,US,1600.0,0.0
805596111.0,Tales Magazine | Where Art meets Storytelling,Publishing,Publishing,GBP,2017-12-22,10000.0,2017-11-23 21:31:34,failed,GB,13382.94,0.0
1877346086.0,2014 Calendar & Seasonal Guide to Washington and California,Art,Art,USD,2013-10-11,2500.0,2013-09-17 19:36:45,successful,US,2500.0,1.0
2131487632.0,The Infinite Level Project,Video Games,Games,USD,2013-10-06,34500.0,2013-09-11 05:47:22,failed,US,34500.0,0.0
1001019464.0,Strain Wars: Playing cards,Playing Cards,Games,USD,2016-07-31,5000.0,2016-07-16 11:18:43,failed,US,5000.0,0.0
1033649306.0,Gloop Magazine: News Publication for Tweens and Teens,Young Adult,Publishing,USD,2016-01-12,8000.0,2015-12-02 01:43:01,failed,US,8000.0,0.0
1081893862.0,Crushing Can Be Creative.,Art,Art,USD,2013-05-03,4000.0,2013-04-03 03:13:45,failed,US,4000.0,0.0
953608464.0,Joe Bosco's 2nd Book: Real Focus for Real Life Success!,Nonfiction,Publishing,USD,2016-03-14,13000.0,2016-02-13 07:07:09,failed,US,13000.0,0.0
1494487998.0,Science in Theater,Theater,Theater,USD,2012-04-25,2500.0,2012-02-25 09:19:55,failed,US,2500.0,0.0
1886641272.0,Bring technology to my science classroom,Hardware,Technology,USD,2015-06-08,34500.0,2015-05-09 00:01:26,failed,US,34500.0,0.0
138869102.0,Xtremity Pillow-Keeping your limbs Awake while You Relax!,Product Design,Design,USD,2015-03-06,10000.0,2015-02-04 04:32:18,failed,US,10000.0,0.0
1415815531.0,"Crowned Zubie's Album ' NO LOOKIN BACK""",Pop,Music,USD,2012-03-28,20000.0,2012-02-17 17:58:48,failed,US,20000.0,0.0
254042648.0,How Bees Came To Make Chili,Children's Books,Publishing,USD,2012-11-04,4000.0,2012-10-03 23:40:23,failed,US,4000.0,0.0
1107291219.0,Galaxy Bat Plushies,Crafts,Crafts,USD,2016-03-02,7000.0,2016-02-01 06:00:17,successful,US,7000.0,1.0
1800250584.0,Launch Bad Buoyz!,Comics,Comics,USD,2014-07-20,2000.0,2014-06-10 18:00:45,failed,US,2000.0,0.0
642773011.0,The Intergalactic Planetary Art Show,Public Art,Art,USD,2014-10-01,3000.0,2014-08-15 13:52:46,failed,US,3000.0,0.0
122703332.0,Dream It Hair Designs,Fashion,Fashion,USD,2015-02-12,1200.0,2015-01-13 04:54:44,failed,US,1200.0,0.0
1727831249.0,Hopefully Yours; Refugees in Greece,Documentary,Film & Video,USD,2017-01-04,3000.0,2016-11-15 18:47:06,failed,US,3000.0,0.0
845715213.0,Proto DeathMatch,Games,Games,AUD,2014-11-14,1450.0,2014-10-31 14:32:08,failed,AU,1257.81,0.0
